	ProgrammingLanguageName	QueryID	PairID	QueryText	CommentText	SimilarityScore_1	SimilarityScore_2	SimilarityScore_3	SimilarityScore_4
3975	PHP	40	woocommerce_woocommerce_Container_1873	kreiraj kolačić	Vraća definiciju koju treba proširiti. 	0	0	0	0
3976	PHP	54	Intervention_image_Decoder_646	kako dohvatiti naziv tabele iz baze	Pretvara objekat u jedan frame Imagick objekta uklanjanjem svih frejmova osim prvog	0	0	0	0
3977	PHP	73	markrogoyski_math-php_Binomial_3220	dohvatanje svih roditelja xml čvora	PMF multiplikaciona metoda. Procenite binomnu verovatnoću koristeći metodu koja izbegava nepotrebne preterane i nedovoljne prilagođenosti.	0	0	0	0
3978	PHP	96	FriendsOfPHP_PHP-CS-Fixer_AbstractPhpdocTypesFixer_8572	rangiranje fazi članova na osnovu stepena podudaranja	 Popravlja tipove na datoj liniji. Moramo biti ekstra oprezni da ne izmenimo delove reči. Ovim će se fino rukovati u pozadini za nas od strane anotacione klase. 	0	0	0	0
3979	PHP	53	PHPOffice_PHPExcel_Autoloader_127	hashset za određivanje broja različitih elemenata	Automatski učitaj klasu određenu imenom.	0	0	0	0
3980	PHP	93	bobthecow_psysh_Configuration_1502	oduzimanje medijana iz svake kolone	Vra?a naziv datoteke pogodan za FIFO cev $type za proces $pid. Cev će biti kreirana unutar trenutnog privremenog direktorijuma.	0	0	0	0
3981	PHP	30	walkor_Workerman_Worker_7759	dohvatanje unutrašnjeg svojstva html taga	Upis statističkih podataka na disk.	0	0	0	0
3982	PHP	11	PHPOffice_PHPExcel_CachedObjectStorageFactory_132	linearna regresija	Dohvati lisu svih dostupnih metoda za keširanje.	0	0	0	0
3983	PHP	32	markrogoyski_math-php_PCA_3564	formatiranje datuma	Analiza osnovnih komponenti. PCA koristi korelaciju između vektora da nađe transformaciju koja minimizuje varijabilnost.	0	0	0	0
3984	PHP	39	PHPOffice_PHPExcel_Cell_184	šifriraj url	Ponovno povezivanje roditelja	0	0	0	0
3985	PHP	67	PrestaShop_PrestaShop_Address_787	aes šifrovanje u ctr načinu rada	Proverava da li pseudonim već postoji	0	0	0	0
3986	PHP	18	walkor_Workerman_AsyncTcpConnection_8693	lepo ispiši json	Asinhrona TCP konekcija.	0	0	0	0
3987	PHP	29	dompdf_dompdf_FontMetrics_553	odprema json datoteke pomoću HttpClient POST zahteva	Sačuvaj keširanu familiju fontova u fajl. Ime i lokacija fajla je određena parametrom FontMetrics::CACHE_FILE. Upisivanje u fajl bi trebalo da bude u webserver procesu.	0	0	0	0
3988	PHP	75	DesignPatternsPHP_DesignPatternsPHP_PostId_6684	podvuci tekst u label vidžetu	Ovo je savršeni primer vrednosti objekta koja je prepoznatljiva već po svojoj vrednosti i garantovano je važeća svaki put kada se napravi instanca. Još jedno bitno svojstvo vrednostnih objekata je nepromenljivost. Primetite takođe i upotrebu nazvanog konstruktora (fromInt) koji dodaje još malo konkteksta prilikom kreiranja instance.	0	0	0	0
3989	PHP	68	briannesbitt_Carbon_AddTest_402	matrica množenja	Testiramke metode bez množine sa nepodrazumevanim argumentima.	0	0	0	0
3990	PHP	40	ThingEngineer_PHP-MySQLi-Database-Class_MysqliDb_576	kreiraj kolačić	Metod pokušava da pripremi SQL upit i izbacuje grešku ako ima problema.	0	0	0	0
3991	PHP	98	Intervention_image_TrimCommand_687	kako efikasno pročitati .csv datoteku	 Se?e delove slike	0	0	0	0
3992	PHP	26	CachetHQ_Cachet_IncidentTemplateTest_1218	pretvaranje int u bool	Ovo je klasa koja ispituje šablon za incident. 	0	0	0	0
3993	PHP	77	Intervention_image_BlurCommand_594	kopiranje putanje fajla	Primeni efekat zamućivanja na sliku.	0	0	0	0
3994	PHP	75	thephpleague_csv_Writer_489	podvuci tekst u label vidžetu	Dodaje jedan zapis u CSV dokument koristeći PHP algoritam.	0	0	0	0
3995	PHP	60	serbanghita_Mobile-Detect_Mobile_Detect_1147	kako odrediti da li je string valida reč	Proveri HTTP zaglavlja za znak mobilnosti. Ovo je najvbrža provera mobilnosti.	0	0	0	0
3996	PHP	38	PrestaShop_PrestaShop_AddressFormat_793	dohvati naziv za vrednost enumerisanog tipa podatka	Proverava da li postoji ime polja i proverava dostupnost asocijacije između nazva polja i kalse (ClassName:fieldName) ako je separator pregledan.	0	0	0	0
3997	PHP	53	PHPOffice_PHPWord_Settings_905	hashset za određivanje broja različitih elemenata	Vra?a biblioteku za renderovanje PDF fajlova	0	0	0	0
3998	PHP	59	CachetHQ_Cachet_TestListener_1206	prilagođeni http odgovor greške	Dodaj skipped test.	0	0	0	0
3999	PHP	28	Intervention_image_AbstractDriver_444	dohvatanje putanje izvršavanja	Vraća ime klase za ime date komande	0	0	0	0
4000	PHP	41	Intervention_image_AbstractEncoder_454	kako isprazniti niz	Postavi sliku za procesuiranje.	0	0	0	0
4001	PHP	61	src_Clusterers_FuzzyCMeans_769	zamena http entiteta	Vraća gubitak svake epohe iz prethodne obučavajuće sesije.	0	0	0	0
4002	PHP	79	predis_predis_ClusterStrategy_2170	nasumično izvuci x stavki iz liste	Izdvaja ključ iz naredbi EVAL i EVALSHA	0	0	0	0
4003	PHP	94	BookStackApp_BookStack_Activity_735	uklanjanja zaglavlja prilikom spajanja nekoliko datoteka	Dohvatanje korisnika koji se odnosi na dati aktiviti.	0	0	0	0
4004	PHP	47	typecho_typecho_HyperDown_1372	prekopiraj u klibord	Parsira html	0	0	0	0
4005	PHP	90	DesignPatternsPHP_DesignPatternsPHP_PostId_6411	otpakovanje podataka iz tekstualne datoteke	Ovo je odličan primer klase čiji objeki enkapsuliraju vrednost. Objekat je određen samom njegovom vrednošću i njegova validnost je zagarantovana prilikom kreiranja. Driga važna osobina vrednost objekta je nepromenljivost njegovog unutrašnjeg stanja. Obrati pažnju da se koristi imenovan konstruktor(iz int) koja pomalo utiče na kontekst prilikom kreiranja objekta.	0	0	0	0
4006	PHP	37	Intervention_image_AbstractColor_410	dohvati trenutnu vrednost posmatrača	Dohvati heksadecimalnu vrednost trnutne instance boje.	0	0	0	0
4007	PHP	14	woocommerce_woocommerce_RestockRefundedItemsAdjuster_1935	pretvaranje decimalnog u heksadecimalni broj	Klasa za prilagođavanje ili inicijalizaciju vraćenih stavki	0	0	0	0
4008	PHP	67	PrestaShop_PrestaShop_Attachment_815	aes šifrovanje u ctr načinu rada	Brisanje izbora priloga.	0	0	0	0
4009	PHP	47	markrogoyski_math-php_ArbitraryInteger_2546	prekopiraj u klibord	Napravite slučajni ArbitrarInteger broj	0	0	0	0
4010	PHP	88	hamcrest_hamcrest-php_Hamcrest_1814	kako pročitati sadržaj iz .gz zapakovanog fajla	Proveri da li niz sadrži i ključ i vrednost koji su upareni.	0	0	0	0
4011	PHP	19	Intervention_image_PsrResponseCommand_556	zamena delova datoteke	Kreiraj odgovor kompatibilan sa PSR-7 interfejs metodama. Metoda će kreirati binarni tok i postaviti ga u PSR-7 interfejs odgovora. Prateći kod se može optimizovati korišćenjem native php tokovima. Ipak drajveri se moraju nadograditi predhodno.	0	0	0	0
4012	PHP	27	PHPOffice_PHPWord_Settings_903	isčitavanje tekstualne datoteke liniju po liniju	Postavlja klasu zip rukovaoca	0	0	0	0
4013	PHP	57	markrogoyski_math-php_Normal_3284	dohvatanje jedinstvenog identifikatora trenutnog procesa	Normalna raspodela	0	0	0	0
4014	PHP	92	markrogoyski_math-php_Search_2514	čitanje elemenata iz html-a - <td>	Nađi indeks minimalne vrednosti niza. U slučaju da se minimalna vrednost pojavljuje više puta, vraća se indeks prvog pojavljivanja.	0	0	0	0
4015	PHP	87	markrogoyski_math-php_Normal_3167	parsiranje argumenata komandne linije	Funkcija kumulativne raspodele. Verovatnoća da bude ispod X. Površina ispod normalne raspodele od -a do X	0	0	0	0
4016	PHP	80	TheAlgorithms_PHP_caesarCipher_2069	konvertuj string datum u yyyymmdd format	Enkriptovanje datog teksta koriš?enjem Cezarovog šifrovanja.	0	0	0	0
4017	PHP	63	wallabag_wallabag_AnnotationRepository_2418	sortiraj više nizova na osnovu redosleda drugih sortiranih nizova	Pronađite napomene za ID unos	0	0	0	0
4018	PHP	52	BookStackApp_BookStack_ActivityService_741	Nelder-Mead optimizacija	Ukloni entitet dodatak svakom aktivitiju koji ga poseduje i umesto njega koristi polje 'extra' sa imenom entiteta. Koristi se kada je entiti izbrisan.	0	0	0	0
4019	PHP	72	Respect_Validation_Stub_1799	toplotna mapa iz 3d koordinata	Inicijalizuje pravilo.	0	0	0	0
4020	PHP	19	YOURLS_YOURLS_functions-geo_708	zamena delova datoteke	Vra?a zastavu URL na osnovu 2 slova državnog koda	0	0	0	0
4021	PHP	6	briannesbitt_Carbon_CarbonPeriod_354	konfuziona matrica	Nastavi da uvećavaš trenutni datum dok se ne pronađe važeći datum ili se iteracija ne završi.	0	0	0	0
4022	PHP	65	PrestaShop_PrestaShop_AddressFormat_793	kako dohvatiti html kod sa veb sajta	Proverava da li postoji ime polja i proverava dostupnost asocijacije između nazva polja i kalse (ClassName:fieldName) ako je separator pregledan.	0	0	0	0
4023	PHP	70	symfony_finder_Finder_366	jedinstveni elementi	Obrće sortiranje	0	0	0	0
4024	PHP	43	Intervention_image_AbstractFont_459	kako štiklirati checkbox	Dohvati veličinu fonta u pikselima.	0	0	0	0
4025	PHP	72	markrogoyski_math-php_RegularGridInterpolator_3004	toplotna mapa iz 3d koordinata	Dinamički pristup vrednosti višedimenzionalnog niza.	0	0	0	0
4026	PHP	8	FriendsOfPHP_PHP-CS-Fixer_AbstractNoUselessElseFixer_6883	grupisanje po izbrojanim podacima	Vrati prvi i poslednji indeks tokena predhodnog bloka. Prvi je T_IF, T_ELSE, ili T_ELSEIF a poslednji '}' ili ';'. T_CLOSE_TAG koristi se za kratke blokove notacije.	0	0	0	0
4027	PHP	32	Intervention_image_AbstractDecoder_432	formatiranje datuma	Određuje da li su trenutni izvorni podaci base64 kodirani 	0	0	0	0
4028	PHP	98	Maatwebsite_Laravel-Excel_QueuedImportTest_827	kako efikasno pročitati .csv datoteku	Podešavanje testnog okruženja	0	0	0	0
4029	PHP	94	briannesbitt_Carbon_CarbonInterval_209	uklanjanja zaglavlja prilikom spajanja nekoliko datoteka	Jednostavno API proširenje za DateInterval. Implementacija omogućava helper-ima da rade sa sedmicama ali će samo dati biti sačuvani. Sedmice se računaju na osnovu ukupnog broja dana trenutne instance.	0	0	0	0
4030	PHP	83	BookStackApp_BookStack_ActivityService_742	izvuci geografsku širinu i dužinu iz datog unosa	Filtrira slične aktivnosti	0	0	0	0
4031	PHP	66	googleapis_google-api-php-client_Verify_671	baferisano čitanje teksta čitačem fajlova	Omotač oko Google Access Tokena koji pruža pogodnosti	0	0	0	0
4032	PHP	27	phalcon_cphalcon_functions_1259	isčitavanje tekstualne datoteke liniju po liniju	Dohvati opcije za postgresql.	0	0	0	0
4033	PHP	10	symfony_http-foundation_Request_7910	aes šifrovanje	Postavlja listu pouzdanih proksija. Trebalo biste navesti obrnute proksije kojima direktno upravljate.	0	0	0	0
4034	PHP	47	Intervention_image_RotateCommand_620	prekopiraj u klibord	Rotiraj sliku u smeru kazaljke na satu.	0	0	0	0
4035	PHP	22	briannesbitt_Carbon_CarbonInterval_221	html šifrovan string	 Vra?a kopiju instance. 	0	0	0	0
4036	PHP	60	PHPOffice_PHPWord_TemplateProcessor_962	kako odrediti da li je string valida reč	Traži krajnji položaj najbližeg reda tabele nakon $offset. 	0	0	0	0
4037	PHP	22	BookStackApp_BookStack_Activity_734	html šifrovan string	 Vra?a entitet za ovu aktivnost. 	0	0	0	0
4038	PHP	46	briannesbitt_Carbon_CarbonImmutable_4	pročitaj svojstva datoteke	Napravi jako stari datum koji predstavlja početak vremena	0	0	0	0
4039	PHP	97	markrogoyski_math-php_Binomial_3222	izlaz u html datoteku	Srednja vrednost raspodele.	0	0	0	0
4040	PHP	51	BookStackApp_BookStack_helpers_732	normalna raspodela	Proveri da li trnutan korisnik ima opšti pristup.	0	0	0	0
4041	PHP	56	phalcon_cphalcon_Autoloader_1549	pronađi int unutar stringa	Dodajte autoloader u red autoloadera	0	0	0	0
4042	PHP	41	ramsey_uuid_UuidTest_2049	kako isprazniti niz	Testovi koji su generisali UUID koristeći vremensku oznaku poslednji COMB su sekvencijalni	0	0	0	0
4043	PHP	32	Intervention_image_Color_569	formatiranje datuma	Dohvati int vrednost trenutne instance boje.	0	0	0	0
4044	PHP	1	bobthecow_psysh_ConfigPaths_1477	red sa prioritetom	Osigurava da $file postoji i da se može u njega upisati, ako je potrebno pravi roditeljski direktorijum. Generiše E_USER_NOTICE grešku ako ili u $file ili u neki od njegovih direktorijuma nije moguće upisati.	0	0	0	0
4045	PHP	98	PrestaShop_PrestaShop_Alias_808	kako efikasno pročitati .csv datoteku	Glavna klasa za pseudonim.	0	0	0	0
4046	PHP	9	erusev_parsedown_Parsedown_1872	binomna raspodela	Zamenite pojave $regexp sa $Elements u $text. Vrati niz elemenata koji predstavljaju zamenu	0	0	0	0
4047	PHP	95	bcit-ci_CodeIgniter_Loader_377	parsiranje query stringa u url-u	 CI Autoloader Učitava komponente koje su navedene u config/autoload.php file.	0	0	0	0
4048	PHP	19	BookStackApp_BookStack_BrowserKitTest_784	zamena delova datoteke	 Provjerava da li stranica sadrži dati elemenat.	0	0	0	0
4049	PHP	36	markrogoyski_math-php_Complex_2923	parsiranje json datoteke	Apsolutna vrednost (magnituda) kompleksnog broja (moduo).	0	0	0	0
4050	PHP	36	markrogoyski_math-php_Binomial_3216	parsiranje json datoteke	Binomijalna raspodela - funkcija gustine verovatnoće	0	0	0	0
4051	PHP	62	squizlabs_PHP_CodeSniffer_Config_865	sakrij atribute datoteke	"Poništite vrednost nepristupačnog svojstva
"	0	0	0	0
4052	PHP	62	Sylius_Sylius_LaminasPriorityQueueStub_453	sakrij atribute datoteke	Proveri da li je red prazan.	0	0	0	0
4053	PHP	53	PrestaShop_PrestaShop_AttributeGroup_832	hashset za određivanje broja različitih elemenata	Briše trenutnu AttributeGroup-u iz baze podataka	0	0	0	0
4054	PHP	29	Intervention_image_Driver_648	odprema json datoteke pomoću HttpClient POST zahteva	Proveri da li je dati argument ispravljen sa trenutnim ograničenjem.	0	0	0	0
4055	PHP	93	woocommerce_woocommerce_support_2031	oduzimanje medijana iz svake kolone	Upoređivanje dva stringa koji sadrže YAML kako bi osigurali da @a $actualYaml sadrži bar ono što YAML string @a $expectedYaml sadrži.	0	0	0	0
4056	PHP	68	BookStackApp_BookStack_2015_07_13_172121_create_images_table_769	matrica množenja	Pokreni migraciju	0	0	0	0
4057	PHP	80	Sylius_Sylius_LaminasPriorityQueueStub_455	konvertuj string datum u yyyymmdd format	Zaviritit u gornji ?vor u redu na osnovu prioriteta.	0	0	0	0
4058	PHP	97	Intervention_image_WidenCommand_623	izlaz u html datoteku	Promeni veličinu slike proporionalno sa zadatom širinom.	0	0	0	0
4059	PHP	77	DesignPatternsPHP_DesignPatternsPHP_Kindle_6691	kopiranje putanje fajla	 ovo je adaptirana klasa. U produkciji, ovo bi mogla da bude klasa iz drugog  paketa, neki kod proizvo?a?a. Primetiti da se koristi drugačija šema imenovanja i da implementacija radi nešto slično ali na drugačiji način. 	0	0	0	0
4060	PHP	61	src_Regressors_KNNRegressor_944	zamena http entiteta	KNN regresor. Verzija algoritma K najbližih suseda koja koristi prosek (srednju vrednost) ishoda predviđanja pogodnih za regresione probleme.	0	0	0	0
4061	PHP	68	filp_whoops_FrameCollection_6736	matrica množenja	Vraća niz sa svim frejmovima, bez da utiče na lokalni niz.	0	0	0	0
4062	PHP	42	squizlabs_PHP_CodeSniffer_Config_871	kako dohvatiti današnji datum	Obrađuje dugi (--primer) argument gomandne linije	0	0	0	0
4063	PHP	37	symfony_debug_ExceptionHandler_1747	dohvati trenutnu vrednost posmatrača	Dohvata HTML sadržaj koji odgovara datom izuzetku.	0	0	0	0
4064	PHP	46	PHPOffice_PHPWord_Settings_916	pročitaj svojstva datoteke	Postavlja podrazumevani naziv fonta	0	0	0	0
4065	PHP	96	botman_botman_BotMan_560	rangiranje fazi članova na osnovu stepena podudaranja	U?itajte drajvera pri bu?enju.	0	0	0	0
4066	PHP	44	symfony_http-foundation_IpUtils_8805	inicijalizacija niza	Poredi dve IPv6 adrese. U slučaju davanja podmreže, ona proverava da li sadrži IP zahtev	0	0	0	0
4067	PHP	28	Intervention_image_RectangleCommand_557	dohvatanje putanje izvršavanja	Crta pravougaonik na datu sliku	0	0	0	0
4068	PHP	53	FriendsOfPHP_PHP-CS-Fixer_AbstractPhpdocTypesFixer_8574	hashset za određivanje broja različitih elemenata	 Priprema tip i normlizuje ga.	0	0	0	0
4069	PHP	69	briannesbitt_Carbon_CarbonInterval_251	štampanje rezimea modela	 Vraća interval_spec string datog intervala datuma.	0	0	0	0
4070	PHP	58	PHPOffice_PHPWord_TemplateProcessorTest_1028	regex ne razlikuje velika i mala slova	Testiraj da li će se primeniti XSL tabela stilova u slučaju greške u parametrima podešavanja.	0	0	0	0
4071	PHP	17	danielstjules_Stringy_Stringy_10262	pretvaranje json u csv	Skraćuje string i menja uzastopne razmake sa pojedinačnim razmacima. Razmaci uključuju tabove i karaktere za novi red, kao i višebajtovske razmake.	0	0	0	0
4072	PHP	92	briannesbitt_Carbon_CarbonPeriod_351	čitanje elemenata iz html-a - <td>	Validira trenutni datum i zaustavlja iteraciju kada je potrebno. Vraća tačno kada je trenutni datum validan, netačno ako nije, ili static::END_ITERATION kada je iteraciju treba zaustaviti.	0	0	0	0
4073	PHP	31	PHPOffice_PHPExcel_Calculation_146	pretvaranje string u broj	Onemogu?ava keš ra?unanja	0	0	0	0
4074	PHP	44	Intervention_image_Encoder_587	inicijalizacija niza	Procesuiraj i vrati šifrovanu sliku kao PSD string.	0	0	0	0
4075	PHP	43	markrogoyski_math-php_Normal_3167	kako štiklirati checkbox	Kulmutivna funckija raspodele. Verovatnoća biti ispod vrednosti X. Vraća površinu ispod normalne raspodele od minus beskonačno do X.	0	0	0	0
4076	PHP	60	Intervention_image_ImageServiceProviderLaravelRecent_515	kako odrediti da li je string valida reč	Proveri da li je Intervantion Imagecache instaliran.	0	0	0	0
4077	PHP	87	PHPOffice_PHPWord_Settings_920	parsiranje argumenata komandne linije	Postavlja podrazumevani papir	0	0	0	0
4078	PHP	33	symfony_var-dumper_Stub_9244	nepromenjivi (readonly) niz	Predstavlja glavna svojstva PHP promenljive	0	0	0	0
4079	PHP	74	FriendsOfPHP_PHP-CS-Fixer_AbstractDoctrineAnnotationFixer_7624	kako rekurzivno raspakovati zip datoteku	Ispravlja anotacije doktrine u datom PHPDoc komentaru.	0	0	0	0
4080	PHP	31	PHPOffice_PHPExcel_Calculation_158	pretvaranje string u broj	Dormatira tip i detalje operanda za prikaz u evidenciji (na osnovu tipa operanda)	0	0	0	0
4081	PHP	16	briannesbitt_Carbon_CarbonTimeZone_361	dijagram rasejanja	Konvertuj ukupan broj minuta u string pomeraj vremenske zone.	0	0	0	0
4082	PHP	87	PHPOffice_PHPWord_MediaTest_989	parsiranje argumenata komandne linije	Dodaj odeljak za linkovanje.	0	0	0	0
4083	PHP	57	Intervention_image_Constraint_478	dohvatanje jedinstvenog identifikatora trenutnog procesa	Proveri da li je dati argument ispravljen sa trenutnim ograničenjem.	0	0	0	0
4084	PHP	59	PHPOffice_PHPWord_TemplateProcessor_948	prilagođeni http odgovor greške	Izbriši tekstualni blok.	0	0	0	0
4085	PHP	55	markrogoyski_math-php_Bernoulli_3210	deserializacija json-a	Gustina verovatnoće	0	0	0	0
4086	PHP	44	matomo-org_matomo_Controller_929	inicijalizacija niza	Spaja dva niza. Spaja dva niza kao php funkcija array_merge_recursive. Razlika je što trenutni celobrojni indeksi neće biti ponovno prebrojeni.	0	0	0	0
4087	PHP	41	PHPOffice_PHPWord_PhpWord_890	kako isprazniti niz	Sortira odeljke koristec?i prosle?eni poziv	0	0	0	0
4088	PHP	11	PrestaShop_PrestaShop_Address_787	linearna regresija	Provera da li pseudonim ve? postoji.	0	0	0	0
4089	PHP	84	PrestaShop_PrestaShop_AttributeGroup_832	kako proveriti da je checkbox štikliran	Briše trenutnu AttributeGroup-u iz baze podataka	0	0	0	0
4090	PHP	71	markrogoyski_math-php_Algebra_2490	izvlačenje podataka iz sadržaja html koda	Najmanji zajednički sadržalac. Najmanji pozitivni ceo broj koji je deljiv i sa a i sa b. Na primer, NZS brojeva 5 i 2 je 10.	0	0	0	0
