	ProgrammingLanguageName	QueryID	PairID	QueryText	CommentText	SimilarityScore
118677	PHP	77	briannesbitt_Carbon_CarbonPeriod_324	raspakivanje velikih datoteka	Vraća prvi datum u datumskom periodu.	0.0
76497	PHP	97	DesignPatternsPHP_DesignPatternsPHP_HelloCommand_6671	rangiranje fazi članova na osnovu stepena podudaranja	" Ova konkretna komanda poziva ""print"" na prijemniku, ali eksterni invoker zna da može da pozove ""execute"""	0.0
84905	PHP	5	Intervention_image_Font_591	čuvanje liste u datoteku	  Vra?a visinu unutrašnjeg fonta karaktera	0.0
124668	PHP	68	getgrav_grav_Grav_1205	aes šifrovanje u ctr načinu rada	Pokušava da pronađe medije, druge datoteke i preuzme ih	0.0
90772	PHP	72	PHPOffice_PHPExcel_CachedObjectStorageFactory_133	izvlačenje podataka iz sadržaja html koda	 Iniciranje keš memoriju	0.0
139317	PHP	17	filp_whoops_Frame_7485	dijagram rasejanja	Neserijalizuje podatke okvira, istovremeno zadržavajući sve postojeće podatke komentara	0.0
63561	PHP	61	PHPOffice_PHPExcel_Calculation_152	kako odrediti da li je string valida reč	Uklanjanje navodnika koje uokviruje string vrednost.	0.0
757	PHP	57	DesignPatternsPHP_DesignPatternsPHP_PostId_6684	pronađi int unutar stringa	Ovo je savršeni primer vrednosti objekta koja je prepoznatljiva već po svojoj vrednosti i garantovano je važeća svaki put kada se napravi instanca. Još jedno bitno svojstvo vrednostnih objekata je nepromenljivost. Primetite takođe i upotrebu nazvanog konstruktora (fromInt) koji dodaje još malo konkteksta prilikom kreiranja instance.	0.0
29733	PHP	33	thephpleague_csv_Writer_489	formatiranje datuma	Dodaje jedan zapis u CSV dokument koristeći PHP algoritam.	0.0
39484	PHP	84	jorgecasas_php-ml_DecisionTree_822	izvuci geografsku širinu i dužinu iz datog unosa	Vraća dostupne funkcije/kolone u stablo za proces donešenja odluka. Ako je broj dobijen metodom setNumFeatures vraća se slučajan izbor odlike do tog broja.  Ako su neke odlike ručno izabrane sa metodom setSelectedFeature onda se vraćaju ove odlike. Ako bilo koja metoda od gore navedenih metoda nije predhodno pozvana tada se podrazumevano vraćaju sve odlike.	0.0
21610	PHP	10	phacility_phabricator_class.phpmailer-lite_525	binomna raspodela	Proveri da li string izgleda otprilike kako bi email adresa trebalo da izgleda. Statičan kako bi mogao da se koristi bez instanciranja. Pokušava da koristi ugrađeni validator, ali u slučaju da ne može da ga koristi, uzima razumno složen regex validator.	0.0
40715	PHP	15	markrogoyski_math-php_ANOVA_3433	pretvaranje decimalnog u heksadecimalni broj	Klasa za analizu varijansi ANOVA	0.0
59659	PHP	59	Intervention_image_ImageManager_505	regex ne razlikuje velika i mala slova	Proveri da li su svi uslovi zadovoljeni.	0.0
154923	PHP	23	googleapis_google-api-php-client_Verify_671	html šifrovan string	Omotač oko Google Access Tokena koji pruža pogodnosti	0.0
94048	PHP	48	PHPOffice_PHPExcel_DocumentProperties_233	prekopiraj u klibord	 PHPExcel_DocumentProperties	0.0
87430	PHP	30	Intervention_image_LineCommand_553	odprema json datoteke pomoću HttpClient POST zahteva	 Crta linije na datoj slici	0.0
100037	PHP	37	PHPOffice_PHPWord_Style_924	parsiranje json datoteke	Dodavanje stil veze	0.0
149238	PHP	38	ramsey_uuid_Uuid_1959	dohvati trenutnu vrednost posmatrača	Ponovo konstruiše objekat iz njegovog serializovanog oblika	0.0
95729	PHP	29	PHPOffice_PHPExcel_PHPExcel_93	dohvatanje putanje izvršavanja	Ima li ova radna knjiga prilago?eni korisni?ki interfejs? 	0.0
94625	PHP	25	PHPOffice_PHPExcel_PHPExcel_109	parsiranje binarne datoteke u prilagođenu klasu	Vra?a broj listova	0.0
48574	PHP	74	FriendsOfPHP_PHP-CS-Fixer_AbstractLinesBeforeNamespaceFixer_6607	dohvatanje svih roditelja xml čvora	Osiguraj da je # prelamanje linije koji predhodi prefiksu prostora imena u datom opsegu.  	0.0
144250	PHP	50	symfony_http-foundation_Response_8916	konverzija json u xml datoteku	Klonira trenutnu instancu odgovora	0.0
30123	PHP	23	thephpleague_csv_EmptyEscapeParser_526	html šifrovan string	Izvlači zapis iz CSV dokumenta.	0.0
54528	PHP	28	Intervention_image_CircleCommand_549	isčitavanje tekstualne datoteke liniju po liniju	Nacrtaj krug sa centrom u datoj slici.	0.0
109413	PHP	13	bcit-ci_CodeIgniter_Exceptions_357	vreme tolerisanja za prijem na soketu	 Izvorni PHP rukovalac greškama	0.0
64794	PHP	94	PHPOffice_PHPExcel_Cell_188	oduzimanje medijana iz svake kolone	Implementacija funkcije za duboko kopiranje objekata.	0.0
59762	PHP	62	Intervention_image_ImageServiceProviderLaravel4_514	zamena http entiteta	Registruj servis provajder.	0.0
52753	PHP	53	Intervention_image_AbstractFont_456	Nelder-Mead optimizacija	Proračunaj ivice kutije za podešavanja fonta.	0.0
49769	PHP	69	Intervention_image_AbstractColor_410	matrica množenja	Dohvati heksadecimalnu vrednost trnutne instance boje.	0.0
9607	PHP	7	jorgecasas_php-ml_Adaline_852	konfuziona matrica	Prilagođava težine uzimajući u obzir date uzorke i ciljeve koristeći gradijentni spust.	0.0
146252	PHP	52	getgrav_grav_Composer_1482	normalna raspodela	Vrati putanju izvršne datoteke kompozera	0.0
145078	PHP	78	predis_predis_Autoloader_2121	kopiranje putanje fajla	Učitava klasu iz datoteke koristeći potpuno kvalifikovano ime	0.0
75791	PHP	91	CachetHQ_Cachet_TestListener_1200	otpakovanje podataka iz tekstualne datoteke	 Ovo je klasa za testni osluškiva?.	0.0
19236	PHP	36	matomo-org_matomo_Access_36	mapa u json	Ukoliko korisnik nema ADMIN pristup za bar jedan sajt, podiže izuzetak.	0.0
9219	PHP	19	hamcrest_hamcrest-php_Hamcrest_1868	lepo ispiši json	Proverava da li je vrednost logička	0.0
54047	PHP	47	Intervention_image_Argument_546	pročitaj svojstva datoteke	Obezbedi da argument funkcije mora biti manji od maksimalne zadate vrednost.	0.0
85673	PHP	73	Intervention_image_ImageManager_505	toplotna mapa iz 3d koordinata	 Provera da li su svi zahtevi dostupni	0.0
80400	PHP	0	Intervention_image_Color_569	upit	 Izra?unava celobrojnu vrednost trenutne instance boje	0.0
125214	PHP	14	owncloud_core_AppConfig_1356	upisivanje u csv datoteku	Uklanja aplikaciju iz appconfig	0.0
19842	PHP	42	matomo-org_matomo_Common2_134	kako isprazniti niz	Osnovna klasa za HTML klase. Implementira metode za rad za HTML atributima, parsiranje i generisanje stringova atributa. Port je HTML_Common klase za PHP4 koju je originalno napisao Adam Daniel uz doprinose mnogobrojnih razvijača.	0.0
86131	PHP	31	Intervention_image_ImageServiceProviderLaravelRecent_520	dohvatanje unutrašnjeg svojstva html taga	Vra?a podešavanja slike u vidu niza	0.0
12668	PHP	68	markrogoyski_math-php_Average_3437	aes šifrovanje u ctr načinu rada	Računa srednju vrednost liste brojeva.	0.0
71525	PHP	25	googleapis_google-api-php-client_Client_611	parsiranje binarne datoteke u prilagođenu klasu	Glavna logika za proveru token id-ja je u AuthTest klasi. Ovo je samo opšta provera kako bismo bili sifurni da verifikujemo važeći id token ukoliko postoji.	0.0
107299	PHP	99	Sylius_Sylius_LaminasPriorityQueueStub_455	kako efikasno pročitati .csv datoteku	Zaviritit u gornji ?vor u redu na osnovu prioriteta.	0.0
11427	PHP	27	lcobucci_jwt_Encoder_3363	pretvaranje int u bool	Enkodira podatke kao base64url.	0.0
124000	PHP	0	PrestaShop_PrestaShop_Alias_810	upit	Dohvatanje svih pronađenih pseudonima iz baze podataka pomoću upita za pretragu	3.0
63908	PHP	8	PHPOffice_PHPExcel_Calculation_157	postavljanje radnog direktorijuma	Formatiraj detalje operanta za prikazivanje u logu.	0.0
153153	PHP	53	PHPOffice_PHPWord_TemplateProcessor_949	Nelder-Mead optimizacija	Čuva rezultujući dokument	0.0
46174	PHP	74	CachetHQ_Cachet_TestListener_1205	dohvatanje svih roditelja xml čvora	Dodaj riskantan test.	0.0
12343	PHP	43	markrogoyski_math-php_ArbitraryInteger_2905	kako dohvatiti današnji datum	Faktorijel. Izračunaj faktorijel za ArbitraryInteger.	0.0
44978	PHP	78	dompdf_dompdf_Helpers_612	kopiranje putanje fajla	Izgradi niz Http zaglavlja despozicije sadržaja koristeći tip despozicije i naziv fajla. Ako datoteka sadrži znakove koji nisu u skupu znakova ISO-8859-1 biće zamenjeno rezervnim imenom datoteke za klijente koji ga ne podržavaju.	0.0
15854	PHP	54	markrogoyski_math-php_HanesWoolf_3571	hashset za određivanje broja različitih elemenata	Izračunaj regresione parametre metodom najmanjih kvadrata na linearizovanim podacima.	0.0
4651	PHP	51	bobthecow_psysh_ConfigPaths_1471	kako nasumično izabrati broj	Nalazi stvarne fajlove u konfiguracionim direktorijima.	0.0
99999	PHP	99	PHPOffice_PHPWord_Style_923	kako efikasno pročitati .csv datoteku	Dodavanjee stil pasusa	0.0
29597	PHP	97	thephpleague_csv_Writer_487	rangiranje fazi članova na osnovu stepena podudaranja	Dodaje više zapisa u CSV dokument.	0.0
25571	PHP	71	symfony_finder_SplFileInfo_1119	jedinstveni elementi	Vraća sadržaj fajla.	0.0
16534	PHP	34	markrogoyski_math-php_NegativeBinomial_3244	nepromenjivi (readonly) niz	Negativna binomijalna raspodela (Paskalova raspodela)	0.0
147874	PHP	74	magento_magento2_processor_2874	dohvatanje svih roditelja xml čvora	Procesor grešaka	0.0
4892	PHP	92	botman_botman_BotMan_553	pozicije podstingova u stringu	Vrati nasumičnu poruku	0.0
75953	PHP	53	DesignPatternsPHP_DesignPatternsPHP_AddMessageDateCommand_6668	Nelder-Mead optimizacija	 Izvršava i pravi prijemnika da se omogu?i prikaz datuma poruka.	0.0
108992	PHP	92	bcit-ci_CodeIgniter_Common_335	pozicije podstingova u stringu	Testovi za upisivanje u datoteke is_writable() vraća TAČNO na Windows serverima kada zapravo ne može da se upiše u fajl, na osnovu read-only atributa.	0.0
137774	PHP	74	phalcon_cphalcon_Optimized_1558	dohvatanje svih roditelja xml čvora	Vraća filtere za linije za obradu iz sigurnog univerzalnog phalcon.c	0.0
6454	PHP	54	danielstjules_Stringy_Stringy_10285	hashset za određivanje broja različitih elemenata	Vraća dužinu stringa. Menja PHPovu mb_strlen() funkciju.	0.0
90108	PHP	8	Maatwebsite_Laravel-Excel_HasEventBus_744	postavljanje radnog direktorijuma	 Registruje globalni osluškiva? doga?aja	0.0
101951	PHP	51	PrestaShop_PrestaShop_AddressFormat_798	kako nasumično izabrati broj	Postavlja klju? izgleda sa odgovornom vrednoš?u	0.0
9157	PHP	57	hamcrest_hamcrest-php_Hamcrest_1866	pronađi int unutar stringa	Proverava da li je vrednost niz	0.0
70083	PHP	83	PHPOffice_PHPWord_TemplateProcessor_961	sve permutacije liste	Pronađi najbližu početnu poziciju reda pre zadatog početnog pomeraja.	0.0
87867	PHP	67	Intervention_image_Point_524	baferisano čitanje teksta čitačem fajlova	Postavlja X koordinatu	0.0
10285	PHP	85	jorgecasas_php-ml_EigenvalueDecomposition_995	kako proveriti da je checkbox štikliran	Vraća matricu sopstvenih vektora.	0.0
68343	PHP	43	PHPOffice_PHPWord_ProofStateTest_1056	kako dohvatiti današnji datum	Test će izbaciti izuzetak ukoliko je prosleđen pogrešan gramatički dokaz vrednosti stanja.	0.0
84584	PHP	84	Intervention_image_FitCommand_667	izvuci geografsku širinu i dužinu iz datog unosa	 Ise?e i promeni veli?inu slici u isto vreme	0.0
102839	PHP	39	PrestaShop_PrestaShop_Address_781	dohvati naziv za vrednost enumerisanog tipa podatka	Zahtev da e proveri da li je DNI polje obavezno u zavisnoti od izabrane države. 	0.0
28407	PHP	7	thephpleague_csv_Reader_352	konfuziona matrica	Vraća dokument kao iterator.	0.0
128173	PHP	73	TheAlgorithms_PHP_MaxCharacter_2067	toplotna mapa iz 3d koordinata	Ova funkcija vraća znak koji je ponovljen maksimum br. puta u datom nizu	0.0
116128	PHP	28	briannesbitt_Carbon_CarbonInterval_236	isčitavanje tekstualne datoteke liniju po liniju	Proverava da li je makro registrovan. 	0.0
21042	PHP	42	paragonie_random_compat_libsodium_735	kako isprazniti niz	Proizvodi nepristrasan nasumičan ceo broj između 0 i zadate vrednosti.	0.0
102945	PHP	45	PrestaShop_PrestaShop_Address_782	inicijalizacija niza	Proverava da li je adresa koriš?ena (barem jedna narudžba postoji).	0.0
152822	PHP	22	yiisoft_yii2_Utf8Controller_985	povezivanje na sql server	Ekvivalent za ord () samo za unicode http://stackoverflow.com/a/10333324/1106908	0.0
1206	PHP	6	Intervention_image_AbstractColor_409	postgresql konekcija	Računa celobrojnu vrednost trenutne instance boje.	0.0
106732	PHP	32	Sylius_Sylius_LaminasPriorityQueueStub_1186	pretvaranje string u broj	" Ponovno iskoristiva, serijalizovna implementacija prioritetnog reda SplPriorityQueue se ponaša kao heap; u svakoj iteraciji, svaki elemenat se uklanja iz reda. Ako želite da ponovo koristite takav red, mora se prvo klonirati. Ovo pravi neke zanimljive probleme ako želite da izbrišete elemenat uz reda, ili, kako je sam već navedeo, da ga koristite više puta. Ova klasa agrerira elemente za sami red, ali takođe sastavlja ""unutrašnji"" iterator u formi SplPriorityQueue objekta za obavljanje stvarne iteracije. "	0.0
121676	PHP	76	woocommerce_woocommerce_class-wc-ajax_1747	podvuci tekst u label vidžetu	Grupna akcija - postavljanje niskog iznosa zaliha.	0.0
137743	PHP	43	phalcon_cphalcon_Optimized_1558	kako dohvatiti današnji datum	Vraća filtere za linije za obradu iz sigurnog univerzalnog phalcon.c	0.0
134256	PHP	56	php-pm_php-pm_ProcessSlave_1633	deserializacija json-a	Pokušaj konekcije kroz unik soket sve dok ne uspe. Ovo je rešenje za problem kod koga se pokreće (tvrdo kodirano) 1s soketa isticanje vremena zbog zauzetog soketa	0.0
20375	PHP	75	matomo-org_matomo_Controller_929	kako rekurzivno raspakovati zip datoteku	Spaja dva niza. Spaja dva niza kao php funkcija array_merge_recursive. Razlika je što trenutni celobrojni indeksi neće biti ponovno prebrojeni.	0.0
52151	PHP	51	Intervention_image_AbstractDriver_440	kako nasumično izabrati broj	Dohvati kloniran podatak jezgra.	0.0
136498	PHP	98	symfony_process_PhpExecutableFinder_1452	izlaz u html datoteku	Izvršni pretraživač posebno dizajniran za PHP izvršnu datoteku	0.0
90959	PHP	59	PHPOffice_PHPExcel_Calculation_140	regex ne razlikuje velika i mala slova	 Vra?a lokalni prevod za TRUE	0.0
128	PHP	28	BookStackApp_BookStack_CommentRepo_753	isčitavanje tekstualne datoteke liniju po liniju	Osveži postojeći komentar.	0.0
37886	PHP	86	symfony_symfony_RegisterEventListenersAndSubscribersPass_1848	pretvoriti uint8 niz u sliku	Pronađi i uredi sve servisne oznake sa datim imenom prema prioritetu. Redosled dodavanja mora se poštovati za usluge koje imaju isti prioritet.	0.0
9229	PHP	29	hamcrest_hamcrest-php_Hamcrest_1868	dohvatanje putanje izvršavanja	Proverava da li je vrednost logička	0.0
101901	PHP	1	PrestaShop_PrestaShop_AddressFormat_798	pretvaranje int u string	Postavlja klju? izgleda sa odgovornom vrednoš?u	0.0
24563	PHP	63	squizlabs_PHP_CodeSniffer_Runner_912	sakrij atribute datoteke	Pretvara sve PHP greške u izuzetke. Ovaj metod prisiljava sniff da prestane procesiranje ako nije u stanju da rukuje specifičnim delom koda umesto da nastavlja i potencijalno upadne u petlju.	0.0
77	PHP	77	BookStackApp_BookStack_ActivityService_740	raspakivanje velikih datoteka	Daj novu instancu aktivnosti za trenutnog korisnika.	0.0
19982	PHP	82	matomo-org_matomo_Common2_883	pretvoriti utc vreme u epohu	Proverava da li element ima zadatu CSS klasu.	0.0
92709	PHP	9	PHPOffice_PHPExcel_Cell_174	grupisanje po izbrojanim podacima	Da li ova c?elija sadrži pravila za proveru podataka?	0.0
71704	PHP	4	markrogoyski_math-php_Normal_3167	sortiranje string liste	Kulmutivna funckija raspodele. Verovatnoća biti ispod vrednosti X. Vraća površinu ispod normalne raspodele od minus beskonačno do X.	0.0
60207	PHP	7	Intervention_image_Image_485	konfuziona matrica	Magična metoda za hvatanje svih poziva sa slikom.	0.0
22773	PHP	73	phacility_phabricator_diff_match_patch_470	toplotna mapa iz 3d koordinata	Predstavlja razliku kao enkodovan string koji opisuje operacije potrebne da se tekst1 transformiše u tekst2. Na primer =3\\t-2\\t+ing znači zadrži 3 karaktera, obriši dva karaktera i dodaj ing. Operacije su odvojene tabovima.	0.0
14072	PHP	72	markrogoyski_math-php_Cauchy_3068	izvlačenje podataka iz sadržaja html koda	Kumulativna raspodela	0.0
83633	PHP	33	Intervention_image_Encoder_651	formatiranje datuma	 Procesira i vra?a kodovanu sliku kao GIF string	0.0
143055	PHP	55	PrestaShop_PrestaShop_CMSCategory_855	kako dohvatiti naziv tabele iz baze	Vrati niz svih podređenih elemenata trenutne CMSCategorije	0.0
143964	PHP	64	Intervention_image_Driver_580	sortiraj više nizova na osnovu redosleda drugih sortiranih nizova	Vraća klon datog jezgra 	0.0
20865	PHP	65	nikic_PHP-Parser_Comment_52	levenshteinova slicnost stringova	Vraća reformatiran tekst komentara. Reformatiran ovde znači da pokušavamo da očistimo razmake ne početku redova. Ovo je neophodno jer primamo koemntare bez pratećih razmaka na prvoj liniji ali sa pratećim razmacima na scim narednim linijama.	0.0
137636	PHP	36	Intervention_image_Font_589	mapa u json	Funkcija filtriranja za pristup unutrašnjim celobrojnim font vrednostima	0.0
49396	PHP	96	Intervention_image_AbstractColor_405	parsiranje query stringa u url-u	Inicijalizuj objekat boje iz datog stringa.	0.0
98024	PHP	24	PHPOffice_PHPWord_PhpWord_896	određivanje proteklog vremena korišćenjem časovnika	U?itava obrazac prema imenu datoteke	0.0
51474	PHP	74	Intervention_image_AbstractDecoder_432	dohvatanje svih roditelja xml čvora	Odreid da li je trenutan izvor podatka primenjuje base64 šifrovanje.	0.0
17266	PHP	66	markrogoyski_math-php_NumericMatrix_2714	kako dohvatiti html kod sa veb sajta	Vrati tip objekata koji su skladišteni u matrici.	0.0
139393	PHP	93	filp_whoops_Frame_7485	čitanje elemenata iz html-a - <td>	Neserijalizuje podatke okvira, istovremeno zadržavajući sve postojeće podatke komentara	0.0
30845	PHP	45	ThingEngineer_PHP-MySQLi-Database-Class_MysqliDb_558	inicijalizacija niza	Otključava sve tabele u bazi.	0.0
115015	PHP	15	briannesbitt_Carbon_CarbonInterval_216	pretvaranje decimalnog u heksadecimalni broj	Prikazuje trenutnu konfiguraciju za minute na sat.	0.0
33001	PHP	1	ircmaxell_RandomLib_Rand_693	pretvaranje int u string	Rand izvor nasumičnih brojeva. Ovaj izvor generiše nasumične brojeve slabe snage koristeći unutrašnju rand funkciju. Sam po sebi je dosta slab, ali kada se kombinuje sa drugim izvorima donosi dosta prednosti.	0.0
